$0;1557469449747233300;1.13;KIEKER-SINGLETON;DESKTOP-OUSEP8T;1;false;0;NANOSECONDS;0
$1;1557469505024869700;jeesite:sys_menu;<no-session-id>;7561684511843418136;1557469505024867900;1557469505024867900;DATABASE-TABLE;2;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469505845963500;public boolean com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.preHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception;<no-session-id>;7561684511843418137;1557469505845931400;1557469505845939100;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469505956280600;public com.thinkgem.jeesite.modules.sys.entity.Menu com.thinkgem.jeesite.modules.sys.web.MenuController.get(java.lang.String);<no-session-id>;7561684511843418138;1557469505935508700;1557469505956197600;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469505962527000;public boolean org.apache.shiro.realm.AuthorizingRealm.isPermitted(org.apache.shiro.subject.PrincipalCollection,java.lang.String);<no-session-id>;7561684511843418139;1557469505957751600;1557469505962503600;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469505963308300;public java.lang.String com.thinkgem.jeesite.modules.sys.web.MenuController.tree();<no-session-id>;7561684511843418140;1557469505963208900;1557469505963292700;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469505981531400;public void com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.postHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,org.springframework.web.servlet.ModelAndView) throws java.lang.Exception;<no-session-id>;7561684511843418141;1557469505981285900;1557469505981444900;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506445477100;public boolean com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.preHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception;<no-session-id>;7561684511843418142;1557469506445428500;1557469506445439800;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506461056900;public com.thinkgem.jeesite.modules.oa.entity.OaNotify com.thinkgem.jeesite.modules.oa.web.OaNotifyController.get(java.lang.String);<no-session-id>;7561684511843418143;1557469506450398300;1557469506461021600;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506599249700;public abstract java.lang.Long com.thinkgem.jeesite.modules.oa.dao.OaNotifyDao.findCount(com.thinkgem.jeesite.modules.oa.entity.OaNotify);<no-session-id>;7561684511843418144;1557469506498809000;1557469506599124200;CLASS-FUNCTION;2;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506608483900;jeesite:SELECT  			count(1) 		FROM oa_notify a 		  			JOIN oa_notify_record r ON r.oa_notify_id = a.id AND r.user_id = ? 				  					AND r.read_flag = ? 				  		  		WHERE a.del_flag = ? 		  			AND a.STATUS = '1';<no-session-id>;7561684511843418144;1557469506608473000;1557469506608473000;SQL;3;3;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506608511700;jeesite:oa_notify;<no-session-id>;7561684511843418144;1557469506608509100;1557469506608509100;DATABASE-TABLE;4;4;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506608518600;jeesite:oa_notify_record;<no-session-id>;7561684511843418144;1557469506608517400;1557469506608517400;DATABASE-TABLE;5;4;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506608643500;public java.lang.Long com.thinkgem.jeesite.modules.oa.service.OaNotifyService.findCount(com.thinkgem.jeesite.modules.oa.entity.OaNotify);<no-session-id>;7561684511843418144;1557469506483112700;1557469506608565400;CLASS-FUNCTION;1;1;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506611266800;public java.lang.String com.thinkgem.jeesite.modules.oa.web.OaNotifyController.selfCount(com.thinkgem.jeesite.modules.oa.entity.OaNotify,org.springframework.ui.Model);<no-session-id>;7561684511843418144;1557469506482049900;1557469506611231400;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
